17.75,23.25,50.00
17.88,23.25,50.00
18.00,23.38,50.00
18.12,23.38,50.00
18.25,23.50,50.00
18.38,23.62,50.00
18.50,23.62,50.00
18.62,23.75,50.00
18.75,23.88,50.00
18.88,23.88,50.00
19.00,24.00,50.00
19.12,24.12,50.00
19.25,24.12,50.00
19.38,24.25,50.00
19.50,24.38,50.00
19.62,24.50,50.00
19.75,24.62,50.00
19.88,24.75,50.00
20.00,24.75,50.00
20.12,24.88,50.00
20.25,25.00,50.00
20.12,24.88,50.00
20.00,24.75,50.00
19.88,24.75,50.00
19.75,24.62,50.00
19.62,24.50,50.00
19.50,24.38,50.00
19.38,24.25,50.00
19.25,24.12,50.00
19.12,24.12,50.00
19.00,24.00,50.00
18.88,23.88,50.00
18.75,23.88,50.00
18.62,23.75,50.00
18.50,23.62,50.00
18.38,23.62,50.00
18.25,23.50,50.00
18.12,23.38,50.00
18.00,23.38,50.00
17.88,23.25,50.00
