23.25,9.00,50.00
23.12,9.12,50.00
23.00,9.25,50.00
23.00,9.38,50.00
23.00,9.50,50.00
22.88,9.62,50.00
22.88,9.75,50.00
22.88,9.88,50.00
22.75,10.00,50.00
22.75,10.12,50.00
22.75,10.25,50.00
22.62,10.38,50.00
22.62,10.50,50.00
22.50,10.62,50.00
22.50,10.75,50.00
22.50,10.88,50.00
22.38,11.00,50.00
22.38,11.12,50.00
22.38,11.25,50.00
22.25,11.38,50.00
22.25,11.50,50.00
22.25,11.62,50.00
22.12,11.75,50.00
22.12,11.88,50.00
22.12,12.00,50.00
22.12,12.12,50.00
22.00,12.25,50.00
22.00,12.38,50.00
22.00,12.50,50.00
22.00,12.62,50.00
21.88,12.75,50.00
21.88,12.88,50.00
21.88,13.00,50.00
21.75,13.12,50.00
21.75,13.25,50.00
21.75,13.38,50.00
21.75,13.50,50.00
21.75,13.38,50.00
21.75,13.25,50.00
21.75,13.12,50.00
21.88,13.00,50.00
21.88,12.88,50.00
21.88,12.75,50.00
22.00,12.62,50.00
22.00,12.50,50.00
22.00,12.38,50.00
22.00,12.25,50.00
22.12,12.12,50.00
22.12,12.00,50.00
22.12,11.88,50.00
22.12,11.75,50.00
22.25,11.62,50.00
22.25,11.50,50.00
22.25,11.38,50.00
22.38,11.25,50.00
22.38,11.12,50.00
22.38,11.00,50.00
22.50,10.88,50.00
22.50,10.75,50.00
22.50,10.62,50.00
22.62,10.50,50.00
22.62,10.38,50.00
22.75,10.25,50.00
22.75,10.12,50.00
22.75,10.00,50.00
22.88,9.88,50.00
22.88,9.75,50.00
22.88,9.62,50.00
23.00,9.50,50.00
23.00,9.38,50.00
23.00,9.25,50.00
23.12,9.12,50.00
